,VALUE,DATE
5729,7.0,1997-08-27
5730,7.0,1997-08-28
5731,7.0,1997-08-29
5732,7.0,1997-09-01
5733,7.0,1997-09-02
5734,7.0,1997-09-03
5735,7.0,1997-09-04
5736,7.0,1997-09-05
5737,7.0,1997-09-08
5738,7.0,1997-09-09
5739,7.0,1997-09-10
5740,7.0,1997-09-11
5741,7.0,1997-09-12
5742,7.0,1997-09-15
5743,7.0,1997-09-16
5744,7.0,1997-09-17
5745,7.0,1997-09-18
5746,7.0,1997-09-19
5747,7.0,1997-09-22
5748,7.0,1997-09-23
5749,7.0,1997-09-24
5750,7.0,1997-09-25
5751,7.0,1997-09-26
5752,7.0,1997-09-29
5753,7.0,1997-09-30
5754,7.0,1997-10-01
5755,7.0,1997-10-02
5756,7.0,1997-10-03
5757,7.0,1997-10-06
5758,7.0,1997-10-07
5759,7.0,1997-10-08
5760,7.0,1997-10-09
5761,7.0,1997-10-10
5762,7.0,1997-10-13
5763,7.0,1997-10-14
5764,7.0,1997-10-15
5765,7.0,1997-10-16
5766,7.0,1997-10-17
5767,7.0,1997-10-20
5768,7.0,1997-10-21
5769,7.0,1997-10-22
5770,7.0,1997-10-23
5771,7.0,1997-10-24
5772,7.0,1997-10-27
5773,7.0,1997-10-28
5774,7.0,1997-10-29
5775,7.0,1997-10-30
5776,7.0,1997-10-31
5777,7.0,1997-11-03
5778,7.0,1997-11-04
5779,7.0,1997-11-05
5780,7.25,1997-11-06
5781,7.25,1997-11-07
5782,7.25,1997-11-10
5783,7.25,1997-11-11
5784,7.25,1997-11-12
5785,7.25,1997-11-13
5786,7.25,1997-11-14
5787,7.25,1997-11-17
5788,7.25,1997-11-18
5789,7.25,1997-11-19
5790,7.25,1997-11-20
5791,7.25,1997-11-21
5792,7.25,1997-11-24
5793,7.25,1997-11-25
5794,7.25,1997-11-26
5795,7.25,1997-11-27
5796,7.25,1997-11-28
5797,7.25,1997-12-01
5798,7.25,1997-12-02
5799,7.25,1997-12-03
5800,7.25,1997-12-04
5801,7.25,1997-12-05
5802,7.25,1997-12-08
5803,7.25,1997-12-09
5804,7.25,1997-12-10
5805,7.25,1997-12-11
5806,7.25,1997-12-12
5807,7.25,1997-12-15
5808,7.25,1997-12-16
5809,7.25,1997-12-17
5810,7.25,1997-12-18
5811,7.25,1997-12-19
5812,7.25,1997-12-22
5813,7.25,1997-12-23
5814,7.25,1997-12-24
5815,7.25,1997-12-29
5816,7.25,1997-12-30
5817,7.25,1997-12-31
5818,7.25,1998-01-02
5819,7.25,1998-01-05
5820,7.25,1998-01-06
5821,7.25,1998-01-07
5822,7.25,1998-01-08
5823,7.25,1998-01-09
5824,7.25,1998-01-12
5825,7.25,1998-01-13
5826,7.25,1998-01-14
5827,7.25,1998-01-15
5828,7.25,1998-01-16
5829,7.25,1998-01-19
5830,7.25,1998-01-20
5831,7.25,1998-01-21
5832,7.25,1998-01-22
5833,7.25,1998-01-23
5834,7.25,1998-01-26
5835,7.25,1998-01-27
5836,7.25,1998-01-28
5837,7.25,1998-01-29
5838,7.25,1998-01-30
5839,7.25,1998-02-02
5840,7.25,1998-02-03
5841,7.25,1998-02-04
5842,7.25,1998-02-05
5843,7.25,1998-02-06
5844,7.25,1998-02-09
5845,7.25,1998-02-10
5846,7.25,1998-02-11
5847,7.25,1998-02-12
5848,7.25,1998-02-13
5849,7.25,1998-02-16
5850,7.25,1998-02-17
5851,7.25,1998-02-18
5852,7.25,1998-02-19
5853,7.25,1998-02-20
5854,7.25,1998-02-23
5855,7.25,1998-02-24
5856,7.25,1998-02-25
5857,7.25,1998-02-26
5858,7.25,1998-02-27
5859,7.25,1998-03-02
5860,7.25,1998-03-03
5861,7.25,1998-03-04
5862,7.25,1998-03-05
5863,7.25,1998-03-06
5864,7.25,1998-03-09
5865,7.25,1998-03-10
5866,7.25,1998-03-11
5867,7.25,1998-03-12
5868,7.25,1998-03-13
5869,7.25,1998-03-16
5870,7.25,1998-03-17
5871,7.25,1998-03-18
5872,7.25,1998-03-19
5873,7.25,1998-03-20
5874,7.25,1998-03-23
5875,7.25,1998-03-24
5876,7.25,1998-03-25
5877,7.25,1998-03-26
5878,7.25,1998-03-27
5879,7.25,1998-03-30
5880,7.25,1998-03-31
5881,7.25,1998-04-01
5882,7.25,1998-04-02
5883,7.25,1998-04-03
5884,7.25,1998-04-06
5885,7.25,1998-04-07
5886,7.25,1998-04-08
5887,7.25,1998-04-09
5888,7.25,1998-04-14
5889,7.25,1998-04-15
5890,7.25,1998-04-16
5891,7.25,1998-04-17
5892,7.25,1998-04-20
5893,7.25,1998-04-21
5894,7.25,1998-04-22
5895,7.25,1998-04-23
5896,7.25,1998-04-24
5897,7.25,1998-04-27
5898,7.25,1998-04-28
5899,7.25,1998-04-29
5900,7.25,1998-04-30
5901,7.25,1998-05-01
5902,7.25,1998-05-05
5903,7.25,1998-05-06
5904,7.25,1998-05-07
5905,7.25,1998-05-08
5906,7.25,1998-05-11
5907,7.25,1998-05-12
5908,7.25,1998-05-13
5909,7.25,1998-05-14
5910,7.25,1998-05-15
5911,7.25,1998-05-18
5912,7.25,1998-05-19
5913,7.25,1998-05-20
5914,7.25,1998-05-21
5915,7.25,1998-05-22
5916,7.25,1998-05-26
5917,7.25,1998-05-27
5918,7.25,1998-05-28
5919,7.25,1998-05-29
5920,7.25,1998-06-01
5921,7.25,1998-06-02
5922,7.25,1998-06-03
5923,7.5,1998-06-04
5924,7.5,1998-06-05
5925,7.5,1998-06-08
5926,7.5,1998-06-09
5927,7.5,1998-06-10
5928,7.5,1998-06-11
5929,7.5,1998-06-12
5930,7.5,1998-06-15
5931,7.5,1998-06-16
5932,7.5,1998-06-17
5933,7.5,1998-06-18
5934,7.5,1998-06-19
5935,7.5,1998-06-22
5936,7.5,1998-06-23
5937,7.5,1998-06-24
5938,7.5,1998-06-25
5939,7.5,1998-06-26
5940,7.5,1998-06-29
5941,7.5,1998-06-30
5942,7.5,1998-07-01
5943,7.5,1998-07-02
5944,7.5,1998-07-03
5945,7.5,1998-07-06
5946,7.5,1998-07-07
5947,7.5,1998-07-08
5948,7.5,1998-07-09
5949,7.5,1998-07-10
5950,7.5,1998-07-13
5951,7.5,1998-07-14
5952,7.5,1998-07-15
5953,7.5,1998-07-16
5954,7.5,1998-07-17
5955,7.5,1998-07-20
5956,7.5,1998-07-21
5957,7.5,1998-07-22
5958,7.5,1998-07-23
5959,7.5,1998-07-24
5960,7.5,1998-07-27
5961,7.5,1998-07-28
5962,7.5,1998-07-29
5963,7.5,1998-07-30
5964,7.5,1998-07-31
5965,7.5,1998-08-03
5966,7.5,1998-08-04
5967,7.5,1998-08-05
5968,7.5,1998-08-06
5969,7.5,1998-08-07
5970,7.5,1998-08-10
5971,7.5,1998-08-11
5972,7.5,1998-08-12
5973,7.5,1998-08-13
5974,7.5,1998-08-14
5975,7.5,1998-08-17
5976,7.5,1998-08-18
5977,7.5,1998-08-19
5978,7.5,1998-08-20
5979,7.5,1998-08-21
5980,7.5,1998-08-24
5981,7.5,1998-08-25
5982,7.5,1998-08-26
5983,7.5,1998-08-27
5984,7.5,1998-08-28
5985,7.5,1998-09-01
5986,7.5,1998-09-02
5987,7.5,1998-09-03
5988,7.5,1998-09-04
5989,7.5,1998-09-07
5990,7.5,1998-09-08
5991,7.5,1998-09-09
5992,7.5,1998-09-10
5993,7.5,1998-09-11
5994,7.5,1998-09-14
5995,7.5,1998-09-15
5996,7.5,1998-09-16
5997,7.5,1998-09-17
5998,7.5,1998-09-18
5999,7.5,1998-09-21
6000,7.5,1998-09-22
6001,7.5,1998-09-23
6002,7.5,1998-09-24
6003,7.5,1998-09-25
6004,7.5,1998-09-28
6005,7.5,1998-09-29
6006,7.5,1998-09-30
6007,7.5,1998-10-01
6008,7.5,1998-10-02
6009,7.5,1998-10-05
6010,7.5,1998-10-06
6011,7.5,1998-10-07
6012,7.25,1998-10-08
6013,7.25,1998-10-09
6014,7.25,1998-10-12
6015,7.25,1998-10-13
6016,7.25,1998-10-14
6017,7.25,1998-10-15
6018,7.25,1998-10-16
6019,7.25,1998-10-19
6020,7.25,1998-10-20
6021,7.25,1998-10-21
6022,7.25,1998-10-22
6023,7.25,1998-10-23
6024,7.25,1998-10-26
6025,7.25,1998-10-27
6026,7.25,1998-10-28
6027,7.25,1998-10-29
6028,7.25,1998-10-30
6029,7.25,1998-11-02
6030,7.25,1998-11-03
6031,7.25,1998-11-04
6032,6.75,1998-11-05
6033,6.75,1998-11-06
6034,6.75,1998-11-09
6035,6.75,1998-11-10
6036,6.75,1998-11-11
6037,6.75,1998-11-12
6038,6.75,1998-11-13
6039,6.75,1998-11-16
6040,6.75,1998-11-17
6041,6.75,1998-11-18
6042,6.75,1998-11-19
6043,6.75,1998-11-20
6044,6.75,1998-11-23
6045,6.75,1998-11-24
6046,6.75,1998-11-25
6047,6.75,1998-11-26
6048,6.75,1998-11-27
6049,6.75,1998-11-30
6050,6.75,1998-12-01
6051,6.75,1998-12-02
6052,6.75,1998-12-03
6053,6.75,1998-12-04
6054,6.75,1998-12-07
6055,6.75,1998-12-08
6056,6.75,1998-12-09
6057,6.25,1998-12-10
6058,6.25,1998-12-11
6059,6.25,1998-12-14
6060,6.25,1998-12-15
6061,6.25,1998-12-16
6062,6.25,1998-12-17
6063,6.25,1998-12-18
6064,6.25,1998-12-21
6065,6.25,1998-12-22
6066,6.25,1998-12-23
6067,6.25,1998-12-24
6068,6.25,1998-12-29
6069,6.25,1998-12-30
6070,6.25,1998-12-31
6071,6.25,1999-01-04
6072,6.25,1999-01-05
6073,6.25,1999-01-06
6074,6.0,1999-01-07
6075,6.0,1999-01-08
6076,6.0,1999-01-11
6077,6.0,1999-01-12
6078,6.0,1999-01-13
6079,6.0,1999-01-14
6080,6.0,1999-01-15
6081,6.0,1999-01-18
6082,6.0,1999-01-19
6083,6.0,1999-01-20
6084,6.0,1999-01-21
6085,6.0,1999-01-22
6086,6.0,1999-01-25
6087,6.0,1999-01-26
6088,6.0,1999-01-27
6089,6.0,1999-01-28
6090,6.0,1999-01-29
6091,6.0,1999-02-01
6092,6.0,1999-02-02
6093,6.0,1999-02-03
6094,5.5,1999-02-04
6095,5.5,1999-02-05
6096,5.5,1999-02-08
6097,5.5,1999-02-09
6098,5.5,1999-02-10
6099,5.5,1999-02-11
6100,5.5,1999-02-12
6101,5.5,1999-02-15
6102,5.5,1999-02-16
6103,5.5,1999-02-17
6104,5.5,1999-02-18
6105,5.5,1999-02-19
6106,5.5,1999-02-22
6107,5.5,1999-02-23
6108,5.5,1999-02-24
6109,5.5,1999-02-25
6110,5.5,1999-02-26
6111,5.5,1999-03-01
6112,5.5,1999-03-02
6113,5.5,1999-03-03
6114,5.5,1999-03-04
6115,5.5,1999-03-05
6116,5.5,1999-03-08
6117,5.5,1999-03-09
6118,5.5,1999-03-10
6119,5.5,1999-03-11
6120,5.5,1999-03-12
6121,5.5,1999-03-15
6122,5.5,1999-03-16
6123,5.5,1999-03-17
6124,5.5,1999-03-18
6125,5.5,1999-03-19
6126,5.5,1999-03-22
6127,5.5,1999-03-23
6128,5.5,1999-03-24
6129,5.5,1999-03-25
6130,5.5,1999-03-26
6131,5.5,1999-03-29
6132,5.5,1999-03-30
6133,5.5,1999-03-31
6134,5.5,1999-04-01
6135,5.5,1999-04-06
6136,5.5,1999-04-07
6137,5.25,1999-04-08
6138,5.25,1999-04-09
6139,5.25,1999-04-12
6140,5.25,1999-04-13
6141,5.25,1999-04-14
6142,5.25,1999-04-15
6143,5.25,1999-04-16
6144,5.25,1999-04-19
6145,5.25,1999-04-20
6146,5.25,1999-04-21
6147,5.25,1999-04-22
6148,5.25,1999-04-23
6149,5.25,1999-04-26
6150,5.25,1999-04-27
6151,5.25,1999-04-28
6152,5.25,1999-04-29
6153,5.25,1999-04-30
6154,5.25,1999-05-04
6155,5.25,1999-05-05
6156,5.25,1999-05-06
6157,5.25,1999-05-07
6158,5.25,1999-05-10
6159,5.25,1999-05-11
6160,5.25,1999-05-12
6161,5.25,1999-05-13
6162,5.25,1999-05-14
6163,5.25,1999-05-17
6164,5.25,1999-05-18
6165,5.25,1999-05-19
6166,5.25,1999-05-20
6167,5.25,1999-05-21
6168,5.25,1999-05-24
6169,5.25,1999-05-25
6170,5.25,1999-05-26
6171,5.25,1999-05-27
6172,5.25,1999-05-28
6173,5.25,1999-06-01
6174,5.25,1999-06-02
6175,5.25,1999-06-03
6176,5.25,1999-06-04
6177,5.25,1999-06-07
6178,5.25,1999-06-08
6179,5.25,1999-06-09
6180,5.0,1999-06-10
6181,5.0,1999-06-11
6182,5.0,1999-06-14
6183,5.0,1999-06-15
6184,5.0,1999-06-16
6185,5.0,1999-06-17
6186,5.0,1999-06-18
6187,5.0,1999-06-21
6188,5.0,1999-06-22
6189,5.0,1999-06-23
6190,5.0,1999-06-24
6191,5.0,1999-06-25
6192,5.0,1999-06-28
6193,5.0,1999-06-29
6194,5.0,1999-06-30
6195,5.0,1999-07-01
6196,5.0,1999-07-02
6197,5.0,1999-07-05
6198,5.0,1999-07-06
6199,5.0,1999-07-07
6200,5.0,1999-07-08
6201,5.0,1999-07-09
6202,5.0,1999-07-12
6203,5.0,1999-07-13
6204,5.0,1999-07-14
6205,5.0,1999-07-15
6206,5.0,1999-07-16
6207,5.0,1999-07-19
6208,5.0,1999-07-20
6209,5.0,1999-07-21
6210,5.0,1999-07-22
6211,5.0,1999-07-23
6212,5.0,1999-07-26
6213,5.0,1999-07-27
6214,5.0,1999-07-28
6215,5.0,1999-07-29
6216,5.0,1999-07-30
6217,5.0,1999-08-02
6218,5.0,1999-08-03
6219,5.0,1999-08-04
6220,5.0,1999-08-05
6221,5.0,1999-08-06
6222,5.0,1999-08-09
6223,5.0,1999-08-10
6224,5.0,1999-08-11
6225,5.0,1999-08-12
6226,5.0,1999-08-13
6227,5.0,1999-08-16
6228,5.0,1999-08-17
6229,5.0,1999-08-18
6230,5.0,1999-08-19
6231,5.0,1999-08-20
6232,5.0,1999-08-23
6233,5.0,1999-08-24
6234,5.0,1999-08-25
6235,5.0,1999-08-26
6236,5.0,1999-08-27
6237,5.0,1999-08-31
6238,5.0,1999-09-01
6239,5.0,1999-09-02
6240,5.0,1999-09-03
6241,5.0,1999-09-06
6242,5.0,1999-09-07
6243,5.25,1999-09-08
6244,5.25,1999-09-09
6245,5.25,1999-09-10
6246,5.25,1999-09-13
6247,5.25,1999-09-14
6248,5.25,1999-09-15
6249,5.25,1999-09-16
6250,5.25,1999-09-17
6251,5.25,1999-09-20
6252,5.25,1999-09-21
6253,5.25,1999-09-22
6254,5.25,1999-09-23
6255,5.25,1999-09-24
6256,5.25,1999-09-27
6257,5.25,1999-09-28
6258,5.25,1999-09-29
6259,5.25,1999-09-30
6260,5.25,1999-10-01
6261,5.25,1999-10-04
6262,5.25,1999-10-05
6263,5.25,1999-10-06
6264,5.25,1999-10-07
6265,5.25,1999-10-08
6266,5.25,1999-10-11
6267,5.25,1999-10-12
6268,5.25,1999-10-13
6269,5.25,1999-10-14
6270,5.25,1999-10-15
6271,5.25,1999-10-18
6272,5.25,1999-10-19
6273,5.25,1999-10-20
6274,5.25,1999-10-21
6275,5.25,1999-10-22
6276,5.25,1999-10-25
6277,5.25,1999-10-26
6278,5.25,1999-10-27
6279,5.25,1999-10-28
6280,5.25,1999-10-29
6281,5.25,1999-11-01
6282,5.25,1999-11-02
6283,5.25,1999-11-03
6284,5.5,1999-11-04
6285,5.5,1999-11-05
6286,5.5,1999-11-08
6287,5.5,1999-11-09
6288,5.5,1999-11-10
6289,5.5,1999-11-11
6290,5.5,1999-11-12
6291,5.5,1999-11-15
6292,5.5,1999-11-16
6293,5.5,1999-11-17
6294,5.5,1999-11-18
6295,5.5,1999-11-19
6296,5.5,1999-11-22
6297,5.5,1999-11-23
6298,5.5,1999-11-24
6299,5.5,1999-11-25
6300,5.5,1999-11-26
6301,5.5,1999-11-29
6302,5.5,1999-11-30
6303,5.5,1999-12-01
6304,5.5,1999-12-02
6305,5.5,1999-12-03
6306,5.5,1999-12-06
6307,5.5,1999-12-07
6308,5.5,1999-12-08
6309,5.5,1999-12-09
6310,5.5,1999-12-10
6311,5.5,1999-12-13
6312,5.5,1999-12-14
6313,5.5,1999-12-15
6314,5.5,1999-12-16
6315,5.5,1999-12-17
6316,5.5,1999-12-20
6317,5.5,1999-12-21
6318,5.5,1999-12-22
6319,5.5,1999-12-23
6320,5.5,1999-12-24
6321,5.5,1999-12-29
6322,5.5,1999-12-30
6323,5.5,2000-01-04
6324,5.5,2000-01-05
6325,5.5,2000-01-06
6326,5.5,2000-01-07
6327,5.5,2000-01-10
6328,5.5,2000-01-11
6329,5.5,2000-01-12
6330,5.75,2000-01-13
6331,5.75,2000-01-14
6332,5.75,2000-01-17
6333,5.75,2000-01-18
6334,5.75,2000-01-19
6335,5.75,2000-01-20
6336,5.75,2000-01-21
6337,5.75,2000-01-24
6338,5.75,2000-01-25
6339,5.75,2000-01-26
6340,5.75,2000-01-27
6341,5.75,2000-01-28
6342,5.75,2000-01-31
6343,5.75,2000-02-01
6344,5.75,2000-02-02
6345,5.75,2000-02-03
6346,5.75,2000-02-04
6347,5.75,2000-02-07
6348,5.75,2000-02-08
6349,5.75,2000-02-09
6350,6.0,2000-02-10
6351,6.0,2000-02-11
6352,6.0,2000-02-14
6353,6.0,2000-02-15
6354,6.0,2000-02-16
6355,6.0,2000-02-17
6356,6.0,2000-02-18
6357,6.0,2000-02-21
6358,6.0,2000-02-22
6359,6.0,2000-02-23
6360,6.0,2000-02-24
6361,6.0,2000-02-25
6362,6.0,2000-02-28
6363,6.0,2000-02-29
6364,6.0,2000-03-01
6365,6.0,2000-03-02
6366,6.0,2000-03-03
6367,6.0,2000-03-06
6368,6.0,2000-03-07
6369,6.0,2000-03-08
6370,6.0,2000-03-09
6371,6.0,2000-03-10
6372,6.0,2000-03-13
6373,6.0,2000-03-14
6374,6.0,2000-03-15
6375,6.0,2000-03-16
6376,6.0,2000-03-17
6377,6.0,2000-03-20
6378,6.0,2000-03-21
6379,6.0,2000-03-22
6380,6.0,2000-03-23
6381,6.0,2000-03-24
6382,6.0,2000-03-27
6383,6.0,2000-03-28
6384,6.0,2000-03-29
6385,6.0,2000-03-30
6386,6.0,2000-03-31
6387,6.0,2000-04-03
6388,6.0,2000-04-04
6389,6.0,2000-04-05
6390,6.0,2000-04-06
6391,6.0,2000-04-07
6392,6.0,2000-04-10
6393,6.0,2000-04-11
6394,6.0,2000-04-12
6395,6.0,2000-04-13
6396,6.0,2000-04-14
6397,6.0,2000-04-17
6398,6.0,2000-04-18
6399,6.0,2000-04-19
6400,6.0,2000-04-20
6401,6.0,2000-04-25
6402,6.0,2000-04-26
6403,6.0,2000-04-27
6404,6.0,2000-04-28
6405,6.0,2000-05-02
6406,6.0,2000-05-03
6407,6.0,2000-05-04
6408,6.0,2000-05-05
6409,6.0,2000-05-08
6410,6.0,2000-05-09
6411,6.0,2000-05-10
6412,6.0,2000-05-11
6413,6.0,2000-05-12
6414,6.0,2000-05-15
6415,6.0,2000-05-16
6416,6.0,2000-05-17
6417,6.0,2000-05-18
6418,6.0,2000-05-19
6419,6.0,2000-05-22
6420,6.0,2000-05-23
6421,6.0,2000-05-24
6422,6.0,2000-05-25
6423,6.0,2000-05-26
6424,6.0,2000-05-30
6425,6.0,2000-05-31
6426,6.0,2000-06-01
6427,6.0,2000-06-02
6428,6.0,2000-06-05
6429,6.0,2000-06-06
6430,6.0,2000-06-07
6431,6.0,2000-06-08
6432,6.0,2000-06-09
6433,6.0,2000-06-12
6434,6.0,2000-06-13
6435,6.0,2000-06-14
6436,6.0,2000-06-15
6437,6.0,2000-06-16
6438,6.0,2000-06-19
6439,6.0,2000-06-20
6440,6.0,2000-06-21
6441,6.0,2000-06-22
6442,6.0,2000-06-23
6443,6.0,2000-06-26
6444,6.0,2000-06-27
6445,6.0,2000-06-28
6446,6.0,2000-06-29
6447,6.0,2000-06-30
6448,6.0,2000-07-03
6449,6.0,2000-07-04
6450,6.0,2000-07-05
6451,6.0,2000-07-06
6452,6.0,2000-07-07
6453,6.0,2000-07-10
6454,6.0,2000-07-11
6455,6.0,2000-07-12
6456,6.0,2000-07-13
6457,6.0,2000-07-14
6458,6.0,2000-07-17
6459,6.0,2000-07-18
6460,6.0,2000-07-19
6461,6.0,2000-07-20
6462,6.0,2000-07-21
6463,6.0,2000-07-24
6464,6.0,2000-07-25
6465,6.0,2000-07-26
6466,6.0,2000-07-27
6467,6.0,2000-07-28
6468,6.0,2000-07-31
6469,6.0,2000-08-01
6470,6.0,2000-08-02
6471,6.0,2000-08-03
6472,6.0,2000-08-04
6473,6.0,2000-08-07
6474,6.0,2000-08-08
6475,6.0,2000-08-09
6476,6.0,2000-08-10
6477,6.0,2000-08-11
6478,6.0,2000-08-14
6479,6.0,2000-08-15
6480,6.0,2000-08-16
6481,6.0,2000-08-17
6482,6.0,2000-08-18
6483,6.0,2000-08-21
6484,6.0,2000-08-22
6485,6.0,2000-08-23
6486,6.0,2000-08-24
6487,6.0,2000-08-25
6488,6.0,2000-08-29
6489,6.0,2000-08-30
6490,6.0,2000-08-31
6491,6.0,2000-09-01
6492,6.0,2000-09-04
6493,6.0,2000-09-05
6494,6.0,2000-09-06
6495,6.0,2000-09-07
6496,6.0,2000-09-08
6497,6.0,2000-09-11
6498,6.0,2000-09-12
6499,6.0,2000-09-13
6500,6.0,2000-09-14
6501,6.0,2000-09-15
6502,6.0,2000-09-18
6503,6.0,2000-09-19
6504,6.0,2000-09-20
6505,6.0,2000-09-21
6506,6.0,2000-09-22
6507,6.0,2000-09-25
6508,6.0,2000-09-26
6509,6.0,2000-09-27
6510,6.0,2000-09-28
6511,6.0,2000-09-29
6512,6.0,2000-10-02
6513,6.0,2000-10-03
6514,6.0,2000-10-04
6515,6.0,2000-10-05
6516,6.0,2000-10-06
6517,6.0,2000-10-09
6518,6.0,2000-10-10
6519,6.0,2000-10-11
6520,6.0,2000-10-12
6521,6.0,2000-10-13
6522,6.0,2000-10-16
6523,6.0,2000-10-17
6524,6.0,2000-10-18
6525,6.0,2000-10-19
6526,6.0,2000-10-20
6527,6.0,2000-10-23
6528,6.0,2000-10-24
6529,6.0,2000-10-25
6530,6.0,2000-10-26
6531,6.0,2000-10-27
6532,6.0,2000-10-30
6533,6.0,2000-10-31
6534,6.0,2000-11-01
6535,6.0,2000-11-02
6536,6.0,2000-11-03
6537,6.0,2000-11-06
6538,6.0,2000-11-07
6539,6.0,2000-11-08
6540,6.0,2000-11-09
6541,6.0,2000-11-10
6542,6.0,2000-11-13
6543,6.0,2000-11-14
6544,6.0,2000-11-15
6545,6.0,2000-11-16
6546,6.0,2000-11-17
6547,6.0,2000-11-20
6548,6.0,2000-11-21
6549,6.0,2000-11-22
6550,6.0,2000-11-23
6551,6.0,2000-11-24
6552,6.0,2000-11-27
6553,6.0,2000-11-28
6554,6.0,2000-11-29
6555,6.0,2000-11-30
6556,6.0,2000-12-01
6557,6.0,2000-12-04
6558,6.0,2000-12-05
6559,6.0,2000-12-06
6560,6.0,2000-12-07
6561,6.0,2000-12-08
6562,6.0,2000-12-11
6563,6.0,2000-12-12
6564,6.0,2000-12-13
6565,6.0,2000-12-14
6566,6.0,2000-12-15
6567,6.0,2000-12-18
6568,6.0,2000-12-19
6569,6.0,2000-12-20
6570,6.0,2000-12-21
6571,6.0,2000-12-22
6572,6.0,2000-12-27
6573,6.0,2000-12-28
6574,6.0,2000-12-29
6575,6.0,2001-01-02
6576,6.0,2001-01-03
6577,6.0,2001-01-04
6578,6.0,2001-01-05
6579,6.0,2001-01-08
6580,6.0,2001-01-09
6581,6.0,2001-01-10
6582,6.0,2001-01-11
6583,6.0,2001-01-12
6584,6.0,2001-01-15
6585,6.0,2001-01-16
6586,6.0,2001-01-17
6587,6.0,2001-01-18
6588,6.0,2001-01-19
6589,6.0,2001-01-22
6590,6.0,2001-01-23
6591,6.0,2001-01-24
6592,6.0,2001-01-25
6593,6.0,2001-01-26
6594,6.0,2001-01-29
6595,6.0,2001-01-30
6596,6.0,2001-01-31
6597,6.0,2001-02-01
6598,6.0,2001-02-02
6599,6.0,2001-02-05
6600,6.0,2001-02-06
6601,6.0,2001-02-07
6602,5.75,2001-02-08
6603,5.75,2001-02-09
6604,5.75,2001-02-12
6605,5.75,2001-02-13
6606,5.75,2001-02-14
6607,5.75,2001-02-15
6608,5.75,2001-02-16
6609,5.75,2001-02-19
6610,5.75,2001-02-20
6611,5.75,2001-02-21
6612,5.75,2001-02-22
6613,5.75,2001-02-23
6614,5.75,2001-02-26
6615,5.75,2001-02-27
6616,5.75,2001-02-28
6617,5.75,2001-03-01
6618,5.75,2001-03-02
6619,5.75,2001-03-05
6620,5.75,2001-03-06
6621,5.75,2001-03-07
6622,5.75,2001-03-08
6623,5.75,2001-03-09
6624,5.75,2001-03-12
6625,5.75,2001-03-13
6626,5.75,2001-03-14
6627,5.75,2001-03-15
6628,5.75,2001-03-16
6629,5.75,2001-03-19
6630,5.75,2001-03-20
6631,5.75,2001-03-21
6632,5.75,2001-03-22
6633,5.75,2001-03-23
6634,5.75,2001-03-26
6635,5.75,2001-03-27
6636,5.75,2001-03-28
6637,5.75,2001-03-29
6638,5.75,2001-03-30
6639,5.75,2001-04-02
6640,5.75,2001-04-03
6641,5.75,2001-04-04
6642,5.5,2001-04-05
6643,5.5,2001-04-06
6644,5.5,2001-04-09
6645,5.5,2001-04-10
6646,5.5,2001-04-11
6647,5.5,2001-04-12
6648,5.5,2001-04-17
6649,5.5,2001-04-18
6650,5.5,2001-04-19
6651,5.5,2001-04-20
6652,5.5,2001-04-23
6653,5.5,2001-04-24
6654,5.5,2001-04-25
6655,5.5,2001-04-26
6656,5.5,2001-04-27
6657,5.5,2001-04-30
6658,5.5,2001-05-01
6659,5.5,2001-05-02
6660,5.5,2001-05-03
6661,5.5,2001-05-04
6662,5.5,2001-05-08
6663,5.5,2001-05-09
6664,5.25,2001-05-10
6665,5.25,2001-05-11
6666,5.25,2001-05-14
6667,5.25,2001-05-15
6668,5.25,2001-05-16
6669,5.25,2001-05-17
6670,5.25,2001-05-18
6671,5.25,2001-05-21
6672,5.25,2001-05-22
6673,5.25,2001-05-23
6674,5.25,2001-05-24
6675,5.25,2001-05-25
6676,5.25,2001-05-29
6677,5.25,2001-05-30
6678,5.25,2001-05-31
6679,5.25,2001-06-01
6680,5.25,2001-06-04
6681,5.25,2001-06-05
6682,5.25,2001-06-06
6683,5.25,2001-06-07
6684,5.25,2001-06-08
6685,5.25,2001-06-11
6686,5.25,2001-06-12
6687,5.25,2001-06-13
6688,5.25,2001-06-14
6689,5.25,2001-06-15
6690,5.25,2001-06-18
6691,5.25,2001-06-19
6692,5.25,2001-06-20
6693,5.25,2001-06-21
6694,5.25,2001-06-22
6695,5.25,2001-06-25
6696,5.25,2001-06-26
6697,5.25,2001-06-27
6698,5.25,2001-06-28
6699,5.25,2001-06-29
6700,5.25,2001-07-02
6701,5.25,2001-07-03
6702,5.25,2001-07-04
6703,5.25,2001-07-05
6704,5.25,2001-07-06
6705,5.25,2001-07-09
6706,5.25,2001-07-10
6707,5.25,2001-07-11
6708,5.25,2001-07-12
6709,5.25,2001-07-13
6710,5.25,2001-07-16
6711,5.25,2001-07-17
6712,5.25,2001-07-18
6713,5.25,2001-07-19
6714,5.25,2001-07-20
6715,5.25,2001-07-23
6716,5.25,2001-07-24
6717,5.25,2001-07-25
6718,5.25,2001-07-26
6719,5.25,2001-07-27
6720,5.25,2001-07-30
6721,5.25,2001-07-31
6722,5.25,2001-08-01
6723,5.0,2001-08-02
6724,5.0,2001-08-03
6725,5.0,2001-08-06
6726,5.0,2001-08-07
6727,5.0,2001-08-08
