,title,address,price,building_area,building_use,latitude,longitude,btype
1040,【MRT中山站】正4房/住辦皆宜,台北市大同區南京西路,73000,64.78,電梯大樓/住辦,25.0530043,121.5181231,電梯大樓
1041,(免租三個月)中山國小捷運站微型辦公室,台北市中山區林森北路,9000,9.0,電梯大樓/辦公,25.060157800000002,121.525444,電梯大樓
1043,行天宮捷運松江路民生東路建國北路榮星花園,台北市中山區民權東路二段,11000,6.0,公寓/獨立套房,25.06244,121.5364358,公寓
1045,古亭捷運6號出口一層戶採光佳,台北市大安區和平東路一段,72000,82.0,電梯大樓/辦公,25.026741,121.524083,電梯大樓
1046,近捷運辦公大樓，南港軟體園區附近，可分租,台北市南港區南港路一段,230000,170.0,電梯大樓/辦公,25.055154,121.612991,電梯大樓
1054,雙捷運獨立套房,台北市松山區興安街,11000,7.0,公寓/獨立套房,25.055844,121.545354,公寓
1055,園區超值辦清新高雅格局優企業輕鬆進駐首選,台北市內湖區陽光街,194293,176.63,電梯大樓/辦公,25.0725978,121.57515330000001,電梯大樓
1056,商辦精選捷運公車機能全大器格局展業好地段,台北市中山區南京東路二段,223709,142.36,電梯大樓/辦公,25.0512645,121.53319180000001,電梯大樓
1061,4人獨立水泥隔大3.5坪~忠孝復興3分鐘,台北市大安區復興南路,11800,4.8,電梯大樓/辦公,25.0441589,121.54406740000002,電梯大樓
1063,薇閣特區，明亮大4房,台北市北投區復興二路,41000,54.5,電梯大樓/整層住家,25.1456293,121.50501829999999,電梯大樓
1064,讚!!!超值景觀商用空間,台北市內湖區民權東路六段,240000,194.22,電梯大樓/辦公,25.068613,121.5924271,電梯大樓
1072,租邊間採光佳辦公室87519898,台北市內湖區瑞光路,330050,264.04,電梯大樓/辦公,25.0715566,121.58307549999999,電梯大樓
1073,捷運劍潭站，近銘傳大學，生活機能佳,台北市士林區通河街,9000,6.0,公寓/分租套房,25.080141,121.52370900000001,公寓
1074,敦化南京新套房，包水、可報稅1.1萬起,台北市松山區南京東路四段,11000,7.0,公寓/分租套房,25.053431,121.551226,公寓
1076,精品店、醫學美容、office獨立門戶,台北市中山區中山北路一段,68000,32.0,電梯大樓/店面,25.049851899999997,121.52428689999999,電梯大樓
1077,石牌捷運旁全新溫馨套房生活機能超方便,台北市北投區石牌路二段,10000,6.0,公寓/分租套房,25.116651,121.516028,公寓
1082,全新!小南門站兩房景觀大陽台乾濕分離獨洗,台北市中正區中華路二段,21750,20.0,公寓/整層住家,25.034421899999998,121.5059662,公寓
1083,【出租】內湖科學園區環山路二段-大雅房,台北市內湖區環山路二段,8500,8.0,公寓/雅房,25.085519,121.57145600000001,公寓
1084,。南港路三段近松山車站辧公室。,台北市南港區南港路三段,120000,90.93,電梯大樓/辦公,25.051373,121.58050800000001,電梯大樓
1086,彩妝美甲美睫美髮設計師靠行或抽成,台北市中山區中山北路二段,20000,10.0,透天厝/店面,25.0540159,121.521305,透天厝
1089,一層一戶安靜舒適.個人洗衣機(磚牆隔間),台北市北投區大度路三段,9000,6.0,公寓/獨立套房,25.1226292,121.4664841,公寓
1090,民生松江壹樓店面@@@@@@@@,台北市中山區民生東路二段,80000,26.0,透天厝/店面,25.057189,121.5300446,透天厝
1096,敦化國中旁方正格局近捷運銀行郵局機能超優,台北市松山區南京東路三段,79281,65.0,電梯大樓/辦公,25.0510243,121.5475531,電梯大樓
1098,內湖新湖二路辦公室，獨立廁所，獨立空調,台北市內湖區新湖二路,42000,32.0,電梯大樓/辦公,25.0643504,121.5840273,電梯大樓
1103,五顆♥倉庫兼店面,台北市萬華區西園路,23500,7.0,透天厝/店面,25.0236912,121.49276440000001,透天厝
1104,北教大對面近捷運站全新獨棟辦公大樓,台北市大安區和平東路二段,50000,42.0,電梯大樓/住辦,25.0250128,121.5438825,電梯大樓
1110,重慶北路四段全新裝潢套房出租,台北市士林區重慶北路四段,9000,8.0,公寓/分租套房,25.085569,121.510883,公寓
1112,"鬧中取靜,廠戶單純,24小時安全管理",台北市內湖區瑞光路,160000,157.5,電梯大樓/辦公,25.069536199999998,121.5795459,電梯大樓
1116,"A辦優質大樓,捷運南京三民2號正出口!",台北市松山區南京東路五段,486120,243.06,電梯大樓/辦公,25.051021600000002,121.56359099999999,電梯大樓
1118,外雙溪透天花園套/雅房近東吳、文化、內科,台北市士林區故宮路,9000,12.0,公寓/雅房,25.097907,121.547467,公寓
1120,近政大‧優質雙人套房‧公車站旁‧近河堤,台北市文山區新光路一段,8000,7.0,公寓/獨立套房,24.992401100000002,121.57390590000001,公寓
1122,稀有六條通大金店辦，不租可惜,台北市中山區中山北路一段,168000,151.58,電梯大樓/辦公,25.050575,121.52431499999999,電梯大樓
1123,30秒捷運站旁，邊間雙面採光優質賺錢商辦,台北市萬華區西園路,50000,40.0,電梯大樓/辦公,25.035972,121.499159,電梯大樓
1130,金山南路一段店面出租(含寬闊地下室),台北市大安區金山南路一段,120000,43.0,,25.0364607,121.52792930000001,nan
1135,堤頂大道高級商辦空間,台北市內湖區堤頂大道二段,160650,119.0,電梯大樓/辦公,25.0749379,121.5712021,電梯大樓
1137,面寬12米。內湖極品。蒙田大道稀有金店,台北市內湖區民權東路六段,16000,12.04,,25.0695262,121.59217360000001,nan
1139,黃金店面分租，含設備、美容室，房東自租,台北市松山區民生東路五段,15000,40.0,電梯大樓/店面,25.0574185,121.55580249999998,電梯大樓
1144,三角窗近萬隆捷運生意好好學可教,台北市文山區羅斯福路五段,15000,3.0,公寓/店面,25.002274,121.5382001,公寓
1146,オフィス賃貸、雙捷運、一層一戶,台北市中山區建國北路一段,694868,366.0,電梯大樓/辦公,25.05219060000001,121.5372416,電梯大樓
1148,*捷運南京閙中取靜公設比低坪數實在,台北市中山區長春路,16000,10.7,電梯大樓/獨立套房,25.054135000000002,121.538794,電梯大樓
1150,黃金三角窗金店面,台北市大安區仁愛路四段,48000,9.0,公寓/店面,25.037027399999996,121.5471649,公寓
1153,古亭捷運旁20米【小辦公室】or【倉儲】,台北市中正區羅斯福路二段,8000,8.0,電梯大樓/辦公,25.0271479,121.522522,電梯大樓
1154,內湖區內湖路二段金店,台北市內湖區內湖路二段,63000,47.61,公寓/店面,25.081148499999998,121.58733490000002,公寓
1155,連續成交二戶~潤泰南京找小郭~明亮美四房,台北市大同區南京西路,78000,50.8,電梯大樓/整層住家,25.0520868,121.5175098,電梯大樓
1157,內湖科一樓清靜優雅單身雅房靠窗水泥隔,台北市內湖區江南街,6300,3.5,公寓/雅房,25.076107,121.576251,公寓
1173,公司登記-工商公司設立地址租辦公桌,台北市大安區基隆路二段,1500,1.0,電梯大樓/辦公,25.0293341,121.5574281,電梯大樓
1176,美樂◆仁愛圓環純辦.風水寶地.商務中心可,台北市大安區仁愛路四段,250000,180.0,電梯大樓/辦公,25.0374035,121.543951,電梯大樓
1177,精華區捷運忠孝復興站旁優質店面辦公出租,台北市大安區復興南路一段,120000,79.59,電梯大樓/辦公,25.042054999999998,121.543196,電梯大樓
1178,合作金庫總行旁純一樓人潮金店面,台北市松山區南京東路三段,55000,20.0,公寓/店面,25.049820999999998,121.5448055,公寓
1186,環境清幽綠草如茵四面透光挑高空間!,台北市內湖區瑞光路,396000,109.0,電梯大樓/辦公,25.075110199999997,121.5752981,電梯大樓
1194,捷運附近氣派門廳辦公室,台北市大安區光復南路,65000,49.49,電梯大樓/辦公,25.03936430000001,121.55525120000001,電梯大樓
1197,地中海風格主題套房，全數採用高級木質地板,台北市中正區汀州路二段,12000,7.0,公寓/獨立套房,25.022748800000002,121.5233119,公寓
1198,~~~~內科廠房高4.1米辦公室~~~~,台北市內湖區堤頂大道二段,160000,132.66,電梯大樓/辦公,25.078043700000002,121.56358629999998,電梯大樓
1199,搶~後山埤夯套房~捷運2分鐘機能優,台北市南港區忠孝東路六段,11000,6.0,公寓/分租套房,25.0457457,121.5846375,公寓
1200,"中山捷運站2人雅房,地點絕佳",台北市大同區承德路,10000,5.0,公寓/雅房,25.064281100000002,121.51802920000002,公寓
1201,大面積商場倉儲超低公設獨立出入口附車位,台北市松山區市民大道五段,200000,283.0,電梯大樓/辦公,25.0480861,121.56460049999998,電梯大樓
1203,市政府站-群璽國際商務中心[辦公室出租],台北市信義區基隆路一段,18000,2.0,電梯大樓/辦公,25.0427401,121.5649652,電梯大樓
1209,璞園餘白美三房,台北市士林區承德路四段,68000,66.86,電梯大樓/整層住家,25.0895789,121.5188656,電梯大樓
1225,"交通便利,四通八達,台北車站正對面!",台北市中正區忠孝西路一段,88000,49.13,電梯大樓/辦公,25.0474242,121.5168075,電梯大樓
1226,忠孝復興站名人巷套房出租,台北市大安區大安路一段,10500,5.0,電梯大樓/獨立套房,25.040860000000002,121.546549,電梯大樓
1227,台北車站附近整層雅房2房,台北市大同區天水路,22000,24.0,公寓/整層住家,25.053438,121.51281499999999,公寓
1234,中山北路黃金辦公室,台北市中山區中山北路二段,85000,80.0,電梯大樓/辦公,25.061790300000002,121.5235412,電梯大樓
1237,大直美麗華商圈～舒適套房房,台北市中山區敬業一路,24500,9.0,電梯大樓/獨立套房,25.0833834,121.55423640000001,電梯大樓
1238,~店面~辦公室~1+2樓~中正橋下~,台北市中正區重慶南路三段,42000,31.15,電梯大樓/店面,25.024043399999996,121.51732209999999,電梯大樓
1244,公司地址設立登記/聯絡處，限時優惠中~,台北市大安區忠孝東路三段,2500,1.0,電梯大樓/辦公,25.0418459,121.5435505,電梯大樓
1249,近善導寺捷運站/平面車位/可停休旅車,台北市中正區忠孝東路一段,5000,5.0,,25.0442759,121.5267277,nan
1252,純辦公、氣派玻璃帷幕，捷運30秒，市中心,台北市中山區復興北路,7000,4.0,公寓/辦公,25.0517407,121.54385090000001,公寓
1253,㊣仁愛林蔭大道純辦雙捷運獨立空調,台北市大安區仁愛路四段,220000,125.0,電梯大樓/辦公,25.038427,121.54471699999999,電梯大樓
1259,捷運信義安和站大型商場,台北市大安區信義路四段,1320000,880.0,電梯大樓/店面,25.034437,121.54511699999999,電梯大樓
1261,內湖精華區商場招商(臨時櫃或特拍皆可),台北市內湖區舊宗路一段,70000,45.0,電梯大樓/店面,25.061771,121.575948,電梯大樓
1268,行天宮捷運店辦1F+B1．門前可停2台車,台北市中山區民權東路二段,49000,31.14,公寓/辦公,25.063734,121.53414129999999,公寓
1269,站前地下街輕食區金店面招商,台北市中正區忠孝西路一段,65000,7.0,,25.0465755,121.51557920000002,nan
1279,遠企商圈亮麗辦公3F,台北市大安區樂利街,33000,25.0,電梯大樓/辦公,25.026374399999998,121.55294280000001,電梯大樓
1281,長沙街郵局旁挑髙面寛金店面,台北市萬華區長沙街二段,60000,43.1,,25.0398507,121.5003267,nan
1283,★歡迎國際企業★信義計畫區A1金融中心★,台北市信義區松高路,499016,131.3,電梯大樓/辦公,25.039629,121.56420200000001,電梯大樓
1286,*免仲介服務費*帷幕純辦大樓*門廳氣派,台北市信義區市民大道五段,1048872,476.76,電梯大樓/辦公,25.0472474,121.5630385,電梯大樓
1287,【國泰置地金融大樓熱情招租可租連續樓層】,台北市信義區忠孝東路五段,712345,110.77,電梯大樓/辦公,25.04199280000001,121.5742848,電梯大樓
1293,東區SOGO大安商圈燒烤餐飲店面租讓~,台北市大安區大安路一段,132000,40.0,公寓/店面,25.0431095,121.54702659999998,公寓
1298,捷運附近商辦大樓28坪方正,台北市松山區南京東路五段,35000,28.0,電梯大樓/辦公,25.0512572,121.57044309999999,電梯大樓
1300,市府站商圈漂亮日式頂店,台北市信義區基隆路一段,75000,35.0,,25.042773999999998,121.56608899999999,nan
1301,芝山捷運3角窗33坪,台北市士林區福華路,70000,33.0,公寓/店面,25.105377,121.521451,公寓
1304,仁愛圓環。前院造景。使用空間大方正好規劃,台北市大安區四維路,79999,54.0,公寓/店面,25.036495199999997,121.54747069999999,公寓
1308,忠孝新生站5號步行1分鐘(雙人獨立套房),台北市中正區濟南路二段,17999,16.0,公寓/獨立套房,25.040467,121.53123500000001,公寓
1315,東區ZARA商圈明耀旁稀有優質金店,台北市大安區仁愛路四段,105000,23.0,,25.0373161,121.554569,nan
1320,正港七條通上~~卡拉ok業進駐快速開業~,台北市中山區林森北路,70000,40.0,,25.055507000000002,121.52522900000001,nan
1321,中華路vs西藏路口金店面,台北市萬華區西藏路,32000,25.0,公寓/店面,25.030146,121.503899,公寓
1326,內科高級廠辦適合企業總部,台北市內湖區新湖二路,76000,80.0,電梯大樓/辦公,25.0606032,121.574992,電梯大樓
1330,正五條通氣派大面寬燙金賺錢金店面,台北市中山區中山北路一段,78000,60.0,,25.049191600000004,121.5236922,nan
1331,氣派超值!!安美街廠辦一層一戶限量搶租,台北市內湖區安美街,55000,52.83,電梯大樓/辦公,25.060903399999997,121.5994544,電梯大樓
1335,無隔間一樓大坪數適辦公倉庫平面車位,台北市南港區興南街,90000,60.0,公寓/辦公,25.056811,121.60355600000001,公寓
1338,中山北路二段雙捷運純辦公大樓,台北市中山區中山北路二段,205560,97.89,電梯大樓/辦公,25.060451999999998,121.523625,電梯大樓
1348,經濟部商標局辦公大廈,台北市大安區辛亥路二段,69888,58.14,電梯大樓/辦公,25.0226218,121.5417798,電梯大樓
1350,捷運士林站30秒/網拍/手作/工作空間/,台北市士林區中山北路五段,15000,9.0,,25.0929718,121.5267334,nan
1353,吳興國小附近店面,台北市信義區吳興街,25000,15.0,公寓/店面,25.0257091,121.5666175,公寓
1359,內湖四期辦公室,台北市內湖區民權東路六段,63000,57.11,電梯大樓/辦公,25.0684197,121.5907147,電梯大樓
1364,士林捷運3分鐘整潔亮麗傢俱包網路,台北市士林區福壽街,3900,3.0,公寓/雅房,25.097358399999997,121.52530959999999,公寓
1366,西門町A+漢中徒步區-您的專業店面顧問,台北市萬華區漢中街,380000,50.0,電梯大樓/店面,25.043629,121.507094,電梯大樓
1367,近士林夜市，房東很親切，歡迎來看房,台北市士林區大北路,9500,7.0,公寓/分租套房,25.089939,121.525976,公寓
1370,優質電梯純辦公大樓,台北市內湖區民權東路六段,33000,33.0,電梯大樓/辦公,25.070933399999998,121.5937395,電梯大樓
1377,"近捷運,交通方便,鬧中取靜",台北市中山區天祥路,55000,27.0,電梯大樓/辦公,25.063242300000002,121.52087820000001,電梯大樓
1380,南港展覽館水噹噹全新辦公景觀大樓火車站,台北市南港區忠孝東路七段,56000,64.88,電梯大樓/辦公,25.051915700000002,121.6084814,電梯大樓
1381,經貿南軟捷運旁全新優質辦公,台北市南港區重陽路,73000,88.0,電梯大樓/辦公,25.0595639,121.61033300000001,電梯大樓
1382,大直頂級商務會所,台北市中山區樂群二路,238000,134.09,電梯大樓/辦公,25.080536300000002,121.55805590000001,電梯大樓
1385,永吉路_聚財店面,台北市信義區永吉路,50000,29.38,,25.045763,121.57261299999999,nan
